tm,weekday,total,hot_milmyeon,milmyeon_with_mandu,milmyeon_only,delivery,side_menu,drinks_alcohol,product_sales,kalguksu,takeaway,avgTa,avgWs,maxTa,minTa,avgRhm,avgTs,sumGsr,sumSsHr,avgTca,sumRn,avgPa,month,diurnal_range,rain_bool,feel_temp,MainMenu,SubMenu,NumOfRows,Order
2021-09-16,목,208000,0,208000,0,0,0,0,0,0,0,22.7,3.9,24.6,20.3,76.0,23.0,6.69,1.1,7.1,0.0,1003.0,9,4.300000000000001,0,15.64,208000,0,517,517
2021-09-18,토,432500,0,432500,0,0,0,0,0,0,0,22.5,2.0,26.8,19.5,71.8,23.6,18.13,6.8,5.6,0.0,1005.0,9,7.300000000000001,0,15.71,432500,0,518,518
2021-09-23,목,814500,0,808500,0,0,0,0,6000,0,0,22.8,2.2,27.3,19.3,60.8,24.7,21.82,10.4,2.9,0.0,1007.2,9,8.0,0,15.83,808500,6000,519,519
2021-09-24,금,647000,0,647000,0,0,0,0,0,0,0,22.1,2.6,26.7,19.4,70.5,23.3,16.89,6.0,4.1,0.2,1012.7,9,7.300000000000001,1,15.3,647000,0,520,520
2021-09-25,토,614000,0,614000,0,0,0,0,0,0,0,22.1,3.3,26.1,19.8,80.5,23.6,13.52,2.8,8.0,0.2,1012.6,9,6.300000000000001,1,15.24,614000,0,521,521
2021-09-26,일,730500,0,730500,0,0,0,0,0,0,0,21.7,3.1,25.1,19.6,70.6,22.8,12.09,2.0,8.1,0.1,1010.6,9,5.5,1,14.99,730500,0,522,522
2021-09-28,화,557000,0,552000,0,0,0,0,5000,0,0,22.4,2.6,26.3,20.0,77.3,24.0,9.21,0.4,9.3,0.0,1004.1,9,6.300000000000001,0,15.49,552000,5000,523,523
2021-09-29,수,742000,0,742000,0,0,0,0,0,0,0,24.2,3.1,27.8,21.5,88.6,27.4,12.34,2.1,9.0,18.1,1000.1,9,6.300000000000001,1,16.58,742000,0,524,524
2021-09-30,목,214000,0,214000,0,0,0,0,0,0,0,22.1,2.9,25.4,19.9,86.1,23.8,9.14,2.3,6.4,36.7,998.9,9,5.5,1,15.26,214000,0,525,525
2021-10-01,금,895000,0,889000,0,0,0,0,6000,0,0,22.2,2.1,26.8,18.6,75.8,24.0,20.17,10.4,0.0,0.0,999.6,10,8.2,0,15.48,889000,6000,526,526
2021-10-02,토,985000,0,980000,0,0,0,0,5000,0,0,23.3,2.0,28.3,19.6,76.4,25.3,19.24,10.3,0.0,0.0,1004.8,10,8.7,0,16.21,980000,5000,527,527
2021-10-03,일,957500,0,957500,0,0,0,0,0,0,0,23.5,1.3,28.2,19.2,73.3,25.3,19.57,10.4,0.5,0.0,1011.7,10,9.0,0,16.72,957500,0,528,528
2021-10-05,화,1091500,0,1091500,0,0,0,0,0,0,0,24.4,3.5,28.0,21.7,78.9,27.8,19.91,10.3,1.9,0.0,1012.0,10,6.300000000000001,0,16.7,1091500,0,529,529
2021-10-06,수,702000,0,690000,0,0,0,0,12000,0,0,23.4,2.3,27.1,21.0,79.3,27.4,17.76,8.1,5.0,0.0,1010.3,10,6.100000000000001,0,16.18,690000,12000,530,530
2021-10-07,목,632000,0,632000,0,0,0,0,0,0,0,23.4,2.3,27.0,20.1,76.4,27.2,18.94,10.0,2.3,0.0,1007.7,10,6.899999999999999,0,16.18,632000,0,531,531
2021-10-08,금,621000,0,621000,0,0,0,0,0,0,0,23.3,2.1,27.6,21.3,77.9,26.8,11.44,3.5,6.6,0.2,1010.9,10,6.300000000000001,1,16.18,621000,0,532,532
2021-10-09,토,1002500,0,997500,0,0,0,0,5000,0,0,23.7,2.3,27.8,21.3,83.5,26.3,12.19,5.1,4.5,0.4,1012.6,10,6.5,1,16.37,997500,5000,533,533
2021-10-10,일,1287000,0,1287000,0,0,0,0,0,0,0,24.9,3.0,28.4,21.1,82.1,27.1,15.99,7.9,4.4,0.0,1009.3,10,7.299999999999997,0,17.03,1287000,0,534,534
2021-10-13,수,223500,0,223500,0,0,0,0,0,0,0,19.9,3.4,23.5,17.3,75.0,22.7,11.62,1.7,7.9,0.0,1014.3,10,6.199999999999999,0,13.83,223500,0,535,535
2021-10-14,목,800000,0,735000,0,45000,0,0,20000,0,0,21.4,2.4,25.2,18.0,73.0,23.3,14.65,7.9,0.8,0.0,1009.8,10,7.199999999999999,0,14.89,735000,65000,536,536
2021-10-15,금,513000,0,513000,0,0,0,0,0,0,0,21.9,2.0,26.6,18.3,72.8,24.0,15.39,6.8,4.6,0.0,1007.3,10,8.3,0,15.33,513000,0,537,537
2021-10-16,토,187500,0,187500,0,0,0,0,0,0,0,14.7,2.4,19.3,10.2,71.6,17.8,3.27,0.0,9.8,8.5,1008.8,10,9.1,1,10.64,187500,0,538,538
2021-10-17,일,520000,0,515000,0,0,0,0,5000,0,0,10.2,3.4,16.7,5.5,45.9,14.2,19.4,10.3,1.0,0.0,1014.3,10,11.2,0,7.58,515000,5000,539,539
2021-10-19,화,426000,0,426000,0,0,0,0,0,0,0,14.4,2.9,20.1,11.3,46.4,17.1,17.09,7.7,4.4,0.0,1008.6,10,8.8,0,10.35,426000,0,540,540
2021-10-20,수,374000,0,369000,0,0,0,0,5000,0,0,13.7,2.5,19.5,9.0,61.4,17.2,16.45,7.9,5.5,0.0,1010.4,10,10.5,0,9.98,369000,5000,541,541
2021-10-21,목,46500,0,46500,0,0,0,0,0,0,0,12.6,2.4,14.7,11.4,84.9,14.4,3.88,0.0,7.0,7.4,1008.9,10,3.299999999999999,1,9.3,46500,0,542,542
2021-10-22,금,433000,0,433000,0,0,0,0,0,0,0,13.2,3.6,18.4,9.8,61.4,15.1,17.66,10.2,1.3,0.0,1010.4,10,8.599999999999998,0,9.52,433000,0,543,543
2021-10-23,토,311500,0,311500,0,0,0,0,0,0,0,15.1,2.3,21.0,10.4,59.4,15.5,15.23,7.5,0.9,0.0,1017.6,10,10.6,0,10.92,311500,0,544,544
2021-10-24,일,678500,0,678500,0,0,0,0,0,0,0,15.8,0.9,20.7,11.4,59.5,15.9,12.5,7.1,6.3,0.0,1015.9,10,9.3,0,12.31,678500,0,545,545
2021-10-26,화,493000,0,493000,0,0,0,0,0,0,0,15.9,1.9,21.4,12.2,45.6,16.5,17.32,10.0,2.9,0.0,1009.8,10,9.2,0,11.57,493000,0,546,546
2021-10-27,수,328500,0,323500,0,0,0,0,5000,0,0,17.1,2.8,22.3,13.0,49.0,17.7,15.74,9.5,2.8,0.0,1008.7,10,9.3,0,12.09,323500,5000,547,547
2021-10-28,목,336000,0,331000,0,0,0,0,5000,0,0,16.9,3.3,23.3,11.7,48.4,17.5,16.55,9.6,0.8,0.0,1012.3,10,11.6,0,11.92,331000,5000,548,548
2021-10-30,토,457000,0,447000,0,0,0,0,10000,0,0,16.6,2.5,20.6,13.8,59.1,17.5,9.01,2.4,6.4,0.0,1014.0,10,6.800000000000001,0,11.83,447000,10000,549,549
2021-10-31,일,510000,0,510000,0,0,0,0,0,0,0,17.0,1.4,23.0,12.8,56.4,17.8,15.92,10.1,1.3,0.0,1013.9,10,10.2,0,12.56,510000,0,550,550
2021-11-02,화,429500,0,419500,0,0,0,0,10000,0,0,14.9,2.9,20.6,10.8,56.5,16.9,15.16,9.0,2.6,0.0,1010.5,11,9.8,0,10.67,419500,10000,551,551
2021-11-03,수,474500,0,474500,0,0,0,0,0,0,0,15.0,2.8,20.6,10.8,59.9,15.7,14.27,7.6,1.8,0.0,1008.3,11,9.8,0,10.75,474500,0,552,552
2021-11-04,목,339000,0,334000,0,0,0,0,5000,0,0,15.1,2.4,21.5,11.5,55.5,16.0,13.81,8.5,1.4,0.0,1009.7,11,10.0,0,10.89,334000,5000,553,553
2021-11-05,금,259000,0,259000,0,0,0,0,0,0,0,16.5,1.7,21.8,11.8,53.8,16.5,12.32,7.2,4.1,0.0,1011.1,11,10.0,0,12.05,259000,0,554,554
2021-11-06,토,375000,0,375000,0,0,0,0,0,0,0,16.7,3.1,21.5,14.0,59.4,16.8,13.37,7.8,3.1,0.1,1010.4,11,7.5,1,11.8,375000,0,555,555
2021-11-07,일,533500,0,533500,0,0,0,0,0,0,0,18.2,3.4,22.1,14.9,64.1,18.5,14.5,7.1,4.0,0.0,1010.3,11,7.200000000000001,0,12.75,533500,0,556,556
2021-11-09,화,299000,0,299000,0,0,0,0,0,0,0,10.1,4.7,14.1,7.3,57.0,11.0,13.47,8.3,2.1,0.0,1001.9,11,6.8,0,7.53,299000,0,557,557
2021-11-10,수,306500,0,298500,0,8000,0,0,0,0,0,10.2,5.0,14.2,7.7,58.0,10.8,13.84,7.2,0.6,0.0,998.5,11,6.499999999999999,0,7.62,298500,8000,558,558
2021-11-11,목,123500,0,123500,0,0,0,0,0,0,0,10.3,4.6,14.4,8.0,57.4,11.3,12.16,6.5,3.9,0.0,1001.6,11,6.4,0,7.66,123500,0,559,559
2021-11-12,금,103500,0,103500,0,0,0,0,0,0,0,8.8,3.9,12.0,6.4,51.5,9.2,10.35,5.5,2.3,0.0,1007.7,11,5.6,0,6.64,103500,0,560,560
2021-11-13,토,361500,0,356500,0,0,0,0,5000,0,0,10.1,2.8,15.3,4.3,59.9,9.7,14.59,9.9,0.1,0.0,1010.3,11,11.0,0,7.6,356500,5000,561,561
2021-11-14,일,418000,0,418000,0,0,0,0,0,0,0,12.9,2.6,17.6,8.6,60.9,11.4,13.66,9.5,0.9,0.0,1010.3,11,9.000000000000002,0,9.44,418000,0,562,562
2021-11-29,월,0,0,0,0,0,0,0,0,0,0,11.6,2.8,16.0,7.3,51.5,9.5,13.16,9.1,3.1,4.0,1017.8,11,8.7,1,8.57,0,0,563,563
2021-12-14,화,726000,0,721000,0,0,0,0,5000,0,0,4.4,2.9,9.6,-0.5,47.9,3.7,12.42,9.1,0.8,0.0,1013.1,12,10.1,0,3.83,721000,5000,564,564
2021-12-15,수,807000,0,757000,0,0,0,0,50000,0,0,9.4,3.4,14.0,5.0,66.1,7.1,10.43,7.1,1.6,1.1,1012.7,12,9.0,1,7.06,757000,50000,565,565
2021-12-16,목,863000,0,863000,0,0,0,0,0,0,0,8.8,2.0,10.5,7.1,80.9,8.0,2.82,0.1,9.4,4.4,1008.7,12,3.4000000000000004,1,7.01,863000,0,566,566
2021-12-17,금,812000,0,812000,0,0,0,0,0,0,0,2.7,4.2,7.6,-4.2,42.6,3.0,11.87,8.0,2.8,0.0,1009.8,12,11.8,0,2.45,812000,0,567,567
2021-12-18,토,216000,0,216000,0,0,0,0,0,0,0,-1.4,3.1,3.1,-6.5,34.5,-1.2,12.81,9.2,0.6,0.0,1015.9,12,9.6,0,5.09,216000,0,568,568
2021-12-19,일,182000,0,182000,0,0,0,0,0,0,0,4.0,3.1,8.3,1.1,49.5,1.7,12.17,8.6,0.1,0.0,1012.9,12,7.200000000000001,0,3.51,182000,0,569,569
2021-12-21,화,430000,0,430000,0,0,0,0,0,0,0,10.2,3.1,14.3,7.4,59.1,6.8,11.15,8.8,0.0,0.0,1007.7,12,6.9,0,7.62,430000,0,570,570
2021-12-22,수,353000,0,353000,0,0,0,0,0,0,0,9.4,1.7,14.7,5.6,44.4,5.7,11.88,9.1,0.0,0.0,1012.1,12,9.1,0,7.55,353000,0,571,571
2021-12-23,목,135000,0,135000,0,0,0,0,0,0,0,8.7,1.9,13.3,5.2,30.3,5.1,11.28,8.8,0.6,0.0,1014.0,12,8.100000000000001,0,6.99,135000,0,572,572
2021-12-24,금,311000,0,311000,0,0,0,0,0,0,0,7.7,1.9,13.0,4.8,47.1,4.8,6.33,3.4,4.3,0.0,1010.4,12,8.2,0,6.35,311000,0,573,573
2021-12-25,토,162000,0,162000,0,0,0,0,0,0,0,-1.6,3.6,5.4,-6.5,33.5,0.4,12.93,9.2,0.0,0.0,1016.1,12,11.9,0,5.09,162000,0,574,574
2021-12-28,화,148000,0,148000,0,0,0,0,0,0,0,3.9,2.4,8.4,-0.7,57.8,1.8,11.15,7.8,2.4,0.0,1017.9,12,9.1,0,3.65,148000,0,575,575
2021-12-29,수,287000,0,287000,0,0,0,0,0,0,0,6.2,3.7,10.9,2.2,51.5,4.5,9.7,5.1,5.3,0.0,1010.8,12,8.7,0,4.92,287000,0,576,576
2021-12-30,목,326000,0,316000,0,0,0,0,10000,0,0,2.8,5.0,6.6,0.3,42.4,3.0,12.47,8.9,1.1,0.0,1012.9,12,6.3,0,2.49,316000,10000,577,577
2021-12-31,금,275000,0,275000,0,0,0,0,0,0,0,-0.1,3.7,4.4,-3.0,29.3,0.3,12.99,9.2,1.0,0.0,1018.3,12,7.4,0,5.09,275000,0,578,578
2022-01-01,토,235000,0,235000,0,0,0,0,0,0,0,1.9,2.2,7.4,-3.9,24.4,1.0,12.72,9.2,3.4,0.0,1019.6,1,11.3,0,2.37,235000,0,579,579
2022-01-02,일,346000,0,346000,0,0,0,0,0,0,0,4.8,3.0,11.1,0.7,32.9,3.1,12.2,9.2,0.5,0.0,1016.1,1,10.4,0,4.08,346000,0,580,580
2022-01-04,화,371000,0,371000,0,0,0,0,0,0,0,4.5,2.0,9.5,0.4,38.3,2.1,11.38,8.8,1.4,0.0,1016.4,1,9.1,0,4.22,371000,0,581,581
2022-01-05,수,211000,0,211000,0,0,0,0,0,0,0,5.4,2.7,9.7,1.5,55.8,4.4,5.67,0.6,8.9,0.0,1016.4,1,8.2,0,4.55,211000,0,582,582
2022-01-06,목,207000,0,207000,0,0,0,0,0,0,0,6.1,2.4,11.3,3.0,42.1,4.7,12.71,8.3,2.8,0.0,1016.1,1,8.3,0,5.1,207000,0,583,583
2022-01-07,금,223000,0,223000,0,0,0,0,0,0,0,5.8,1.9,10.6,0.8,41.6,3.2,12.63,9.2,0.0,0.0,1018.6,1,9.8,0,5.12,223000,0,584,584
2022-01-08,토,622000,0,622000,0,0,0,0,0,0,0,5.7,3.4,11.8,2.5,26.4,3.6,13.19,9.3,0.0,0.0,1013.7,1,9.3,0,4.61,622000,0,585,585
2022-01-09,일,364000,0,364000,0,0,0,0,0,0,0,5.9,1.9,10.0,3.1,51.9,4.4,8.82,4.8,4.8,0.0,1012.0,1,6.9,0,5.19,364000,0,586,586
2022-01-11,화,150000,0,150000,0,0,0,0,0,0,0,1.5,3.9,6.7,-3.3,39.1,2.4,12.65,8.7,2.3,0.0,1006.2,1,10.0,0,1.57,150000,0,587,587
2022-01-12,수,226000,0,226000,0,0,0,0,0,0,0,-1.3,3.6,3.5,-5.3,33.0,-0.9,13.75,9.4,1.5,0.0,1010.1,1,8.8,0,4.53,226000,0,588,588
2022-01-13,목,134000,0,134000,0,0,0,0,0,0,0,-1.1,3.7,2.8,-3.8,35.1,-1.0,13.03,9.1,1.4,0.0,1009.2,1,6.6,0,4.53,134000,0,589,589
2022-01-14,금,188000,0,188000,0,0,0,0,0,0,0,-0.2,3.2,5.9,-6.1,28.6,-1.0,13.91,9.4,1.6,0.0,1014.5,1,12.0,0,4.53,188000,0,590,590
2022-01-15,토,351000,0,351000,0,0,0,0,0,0,0,4.8,2.3,10.0,0.9,33.5,3.9,12.01,6.3,3.9,0.0,1013.1,1,9.1,0,4.28,351000,0,591,591
2022-01-18,화,176000,0,176000,0,0,0,0,0,0,0,-0.1,2.7,5.3,-4.4,22.6,0.0,14.52,9.6,0.0,0.0,1016.8,1,9.7,0,4.53,176000,0,592,592
2022-01-19,수,171000,0,171000,0,0,0,0,0,0,0,2.1,3.5,7.0,-2.1,34.0,2.9,13.16,9.6,1.3,0.0,1013.4,1,9.1,0,2.09,171000,0,593,593
2022-01-20,목,174000,0,174000,0,0,0,0,0,0,0,1.5,3.0,8.1,-3.3,44.6,2.2,13.96,9.6,0.1,0.0,1016.6,1,11.4,0,1.77,174000,0,594,594
2022-01-21,금,232000,0,232000,0,0,0,0,0,0,0,3.9,1.3,9.8,-1.0,53.9,2.7,13.33,8.9,2.6,0.0,1020.3,1,10.8,0,4.33,232000,0,595,595
2022-01-22,토,381000,0,381000,0,0,0,0,0,0,0,6.7,1.2,13.2,1.8,63.8,4.1,10.95,6.2,4.8,0.0,1016.9,1,11.4,0,6.22,381000,0,596,596
2022-01-23,일,374000,0,368000,0,0,0,0,6000,0,0,8.7,1.7,12.8,6.0,69.9,7.6,6.68,0.3,9.0,0.0,1011.1,1,6.800000000000001,0,7.1,368000,6000,597,597
2022-01-25,화,227000,0,227000,0,0,0,0,0,0,0,6.7,2.3,10.9,3.8,62.8,5.8,4.98,0.4,7.5,0.0,1011.8,1,7.1000000000000005,0,5.53,227000,0,598,598
2022-01-26,수,430000,0,430000,0,0,0,0,0,0,0,5.5,3.2,10.1,2.0,53.4,6.1,13.9,9.4,2.0,0.0,1013.6,1,8.1,0,4.51,430000,0,599,599
2022-01-28,금,224000,0,224000,0,0,0,0,0,0,0,4.7,3.1,10.1,0.5,27.3,6.0,15.24,9.0,3.6,0.0,1011.9,1,9.6,0,3.99,224000,0,600,600
2022-01-29,토,410000,0,404000,0,0,0,0,6000,0,0,3.3,3.4,7.7,1.1,24.6,4.4,11.5,7.0,7.6,0.0,1009.4,1,6.6,0,2.97,404000,6000,601,601
2022-01-30,일,564000,0,558000,0,0,0,0,6000,0,0,3.2,3.2,9.6,-1.2,29.5,4.5,13.84,9.2,2.8,0.0,1009.8,1,10.8,0,2.94,558000,6000,602,602
2022-02-03,목,349000,0,349000,0,0,0,0,0,0,0,2.1,2.6,7.2,-1.7,38.5,4.0,16.16,9.7,4.4,0.0,1015.2,2,8.9,0,2.34,349000,0,603,603
2022-02-04,금,398000,0,398000,0,0,0,0,0,0,0,1.3,4.2,7.3,-2.0,39.0,4.0,15.56,9.9,1.3,0.0,1013.1,2,9.3,0,1.36,398000,0,604,604
2022-02-05,토,289000,0,289000,0,0,0,0,0,0,0,-1.2,4.1,3.4,-4.0,43.1,1.0,16.51,9.9,0.1,0.0,1014.3,2,7.4,0,5.16,289000,0,605,605
2022-02-06,일,255000,0,255000,0,0,0,0,0,0,0,0.2,3.6,6.8,-4.6,42.4,2.5,16.44,10.2,0.5,0.0,1017.4,2,11.4,0,0.39,255000,0,606,606
2022-02-08,화,269000,0,263000,0,0,0,0,6000,0,0,3.6,3.2,8.8,-0.4,34.3,5.3,15.82,9.8,4.1,0.0,1016.2,2,9.2,0,3.22,263000,6000,607,607
2022-02-09,수,286000,0,286000,0,0,0,0,0,0,0,6.6,2.6,11.6,1.7,50.4,7.1,13.68,7.7,4.9,0.0,1015.0,2,9.9,0,5.37,286000,0,608,608
2022-02-10,목,312000,0,312000,0,0,0,0,0,0,0,7.6,2.2,13.0,4.9,43.8,8.4,15.0,8.3,2.4,0.0,1011.7,2,8.1,0,6.15,312000,0,609,609
2022-02-11,금,122000,0,122000,0,0,0,0,0,0,0,6.7,1.8,12.3,2.0,42.5,7.2,15.99,9.9,1.4,0.0,1015.6,2,10.3,0,5.76,122000,0,610,610
2022-02-12,토,500000,0,500000,0,0,0,0,0,0,0,8.5,2.1,14.2,5.1,48.9,9.5,16.0,9.8,3.6,0.0,1014.8,2,9.1,0,6.77,500000,0,611,611
2022-02-13,일,429000,0,429000,0,0,0,0,0,0,0,8.9,3.2,14.5,6.5,65.1,10.9,11.76,4.5,8.1,0.0,1011.2,2,8.0,0,6.76,429000,0,612,612
2022-02-15,화,207000,0,202000,0,5000,0,0,0,0,0,2.6,4.9,7.8,-2.6,41.8,5.8,17.01,9.2,1.3,0.0,1008.9,2,10.4,0,2.34,202000,5000,613,613
2022-02-16,수,194000,0,194000,0,0,0,0,0,0,0,-1.7,4.5,3.8,-4.5,40.4,2.3,18.16,10.2,0.3,0.0,1011.5,2,8.3,0,5.16,194000,0,614,614
2022-02-17,목,203000,0,179000,0,0,0,0,24000,0,0,-2.4,3.0,3.3,-7.5,37.6,0.8,17.44,10.0,0.8,0.0,1016.9,2,10.8,0,5.16,179000,24000,615,615
2022-02-18,금,246000,0,246000,0,0,0,0,0,0,0,4.0,2.2,9.7,-2.5,53.3,5.5,17.35,9.7,5.8,0.0,1019.6,2,12.2,0,3.8,246000,0,616,616
2022-02-19,토,350000,0,350000,0,0,0,0,0,0,0,5.2,2.3,8.7,2.2,51.0,6.9,9.18,0.7,8.8,0.0,1011.6,2,6.499999999999999,0,4.55,350000,0,617,617
2022-03-01,화,749000,0,731000,0,0,0,0,18000,0,0,10.9,3.4,15.0,8.3,74.3,11.0,10.16,3.0,6.1,3.2,1004.4,3,6.699999999999999,1,8.04,731000,18000,618,618
2022-03-02,수,531000,0,514000,0,0,0,0,17000,0,0,7.0,3.2,13.4,2.0,45.0,8.7,21.0,10.5,0.5,0.0,1006.6,3,11.4,0,5.51,514000,17000,619,619
2022-03-03,목,550000,0,550000,0,0,0,0,0,0,0,7.8,3.4,13.4,2.5,48.5,9.2,20.41,10.5,0.0,0.0,1009.2,3,10.9,0,6.01,550000,0,620,620
2022-03-04,금,524000,0,524000,0,0,0,0,0,0,0,10.4,4.9,14.3,6.0,59.1,11.4,14.39,5.4,3.3,0.0,1005.6,3,8.3,0,7.75,524000,0,621,621
2022-03-05,토,654000,0,654000,0,0,0,0,0,0,0,8.7,5.7,13.9,2.8,34.8,11.7,21.2,10.5,0.0,0.0,1003.5,3,11.1,0,6.7,654000,0,622,622
2022-03-06,일,776000,0,770000,0,0,0,0,6000,0,0,5.0,2.6,12.2,-0.8,36.1,9.3,21.95,11.0,1.5,0.0,1010.7,3,13.0,0,4.31,770000,6000,623,623
2022-03-08,화,541000,0,536000,0,0,0,0,5000,0,0,9.6,2.7,15.1,5.5,40.5,12.2,20.13,10.6,2.3,0.0,1009.2,3,9.6,0,7.3,536000,5000,624,624
2022-03-09,수,1033000,0,1017000,0,0,0,0,16000,0,0,10.5,2.3,16.5,6.4,58.4,12.7,19.68,10.5,0.5,0.0,1012.5,3,10.1,0,7.98,1017000,16000,625,625
2022-03-10,목,505000,0,505000,0,0,0,0,0,0,0,11.3,3.4,15.4,6.7,69.6,13.6,17.58,7.9,5.4,0.0,1012.3,3,8.7,0,8.3,505000,0,626,626
2022-03-11,금,803000,0,785000,0,0,0,0,18000,0,0,14.0,3.8,18.0,10.6,77.6,14.9,13.46,4.5,5.5,0.0,1009.5,3,7.4,0,10.04,785000,18000,627,627
2022-03-12,토,1016000,0,1010000,0,0,0,0,6000,0,0,16.0,3.5,20.1,13.3,83.3,19.1,17.73,6.9,6.3,0.0,1008.4,3,6.800000000000001,0,11.33,1010000,6000,628,628
2022-03-13,일,262000,0,262000,0,0,0,0,0,0,0,15.0,6.9,16.3,11.1,94.9,15.4,2.14,0.0,9.4,7.3,1004.0,3,5.200000000000001,1,11.17,262000,0,629,629
2022-03-15,화,713000,0,713000,0,0,0,0,0,0,0,11.8,2.3,18.3,7.5,64.3,12.6,21.53,10.6,1.5,0.0,1004.7,3,10.8,0,8.82,713000,0,630,630
2022-03-16,수,686000,0,686000,0,0,0,0,0,0,0,13.1,2.7,18.6,9.1,61.0,15.0,21.92,10.4,1.4,0.0,1006.7,3,9.500000000000002,0,9.55,686000,0,631,631
2022-03-17,목,440000,0,440000,0,0,0,0,0,0,0,10.4,4.5,12.6,8.0,79.8,10.9,4.32,0.0,10.0,10.5,1010.3,3,4.6,1,7.72,440000,0,632,632
2022-03-18,금,246000,0,246000,0,0,0,0,0,0,0,7.3,5.1,9.6,5.3,82.4,8.7,6.9,0.2,8.8,16.6,1000.7,3,4.3,1,5.68,246000,0,633,633
2022-03-19,토,455000,0,455000,0,0,0,0,0,0,0,6.1,2.3,9.7,4.3,80.1,9.0,8.53,2.1,8.6,7.0,1000.3,3,5.4,1,5.14,455000,0,634,634
2022-03-20,일,595000,0,595000,0,0,0,0,0,0,0,7.5,2.4,12.0,4.0,69.3,9.8,13.83,2.5,8.5,0.0,1009.6,3,8.0,0,6.02,595000,0,635,635
2022-03-22,화,511000,0,511000,0,0,0,0,0,0,0,9.2,3.1,15.1,6.4,57.3,11.7,19.62,8.0,6.5,0.2,1011.7,3,8.7,1,6.96,511000,0,636,636
2022-03-23,수,416000,0,416000,0,0,0,0,0,0,0,9.1,2.3,14.9,5.8,57.5,12.8,12.11,2.6,5.6,0.0,1008.7,3,9.1,0,7.08,416000,0,637,637
2022-03-24,목,827000,0,827000,0,0,0,0,0,0,0,10.2,3.6,15.8,5.9,55.4,13.0,22.04,10.4,1.0,0.0,1011.5,3,9.9,0,7.57,827000,0,638,638
2022-03-25,금,581000,0,571000,0,10000,0,0,0,0,0,13.3,2.3,17.2,8.4,74.5,15.4,15.01,4.3,9.0,1.9,1009.7,3,8.799999999999999,1,9.77,571000,10000,639,639
2022-03-26,토,917000,0,917000,0,0,0,0,0,0,0,13.8,5.3,17.1,10.9,89.3,16.2,15.11,4.5,7.4,80.3,994.5,3,6.200000000000001,1,10.05,917000,0,640,640
2022-03-27,일,1715000,0,1685000,0,0,0,0,30000,0,0,13.8,3.6,17.9,10.3,49.6,14.6,23.56,10.7,4.3,0.0,1005.1,3,7.599999999999998,0,9.91,1685000,30000,641,641
2022-03-29,화,652000,0,652000,0,0,0,0,0,0,0,11.5,2.6,16.4,6.8,57.5,15.1,24.75,11.3,1.0,0.0,1016.2,3,9.599999999999998,0,8.54,652000,0,642,642
2022-03-30,수,777000,0,772000,0,0,0,0,5000,0,0,14.0,2.5,16.2,9.8,86.0,14.9,6.35,0.0,6.8,0.0,1011.9,3,6.399999999999999,0,10.17,772000,5000,643,643
2022-03-31,목,347000,0,347000,0,0,0,0,0,0,0,11.5,3.3,15.0,8.4,74.3,13.7,9.99,1.5,8.5,0.0,1014.0,3,6.6,0,8.44,347000,0,644,644
2022-04-01,금,446000,0,446000,0,0,0,0,0,0,0,9.2,3.7,13.6,6.6,54.3,13.6,21.05,8.6,4.6,0.0,1019.7,4,7.0,0,6.91,446000,0,645,645
2022-04-02,토,1222000,0,1212000,0,0,0,0,10000,0,0,10.4,2.7,14.5,5.6,58.9,13.9,25.66,11.6,1.1,0.0,1018.2,4,8.9,0,7.81,1212000,10000,646,646
2022-04-03,일,1453000,0,1453000,0,0,0,0,0,0,0,11.7,1.9,17.0,7.1,62.6,16.5,24.69,11.6,0.1,0.0,1018.5,4,9.9,0,8.91,1453000,0,647,647
2022-04-04,월,886000,0,879000,0,0,0,0,7000,0,0,12.3,2.0,16.9,7.7,61.6,16.5,25.33,11.7,0.0,0.0,1018.2,4,9.2,0,9.25,879000,7000,648,648
2022-04-05,화,889000,0,889000,0,0,0,0,0,0,0,13.5,4.1,17.6,9.2,47.9,16.1,21.39,7.6,5.4,0.0,1012.5,4,8.400000000000002,0,9.73,889000,0,649,649
2022-04-06,수,1279000,0,1279000,0,0,0,0,0,0,0,14.8,2.7,20.9,11.4,40.8,19.7,23.43,11.1,1.0,0.0,1011.1,4,9.499999999999998,0,10.64,1279000,0,650,650
2022-04-07,목,791000,0,791000,0,0,0,0,0,0,0,14.8,2.2,19.8,10.9,54.0,17.9,20.23,8.6,1.0,0.0,1007.6,4,8.9,0,10.76,791000,0,651,651
2022-04-08,금,939000,0,939000,0,0,0,0,0,0,0,14.6,3.1,18.2,10.1,56.4,19.0,25.76,11.7,0.0,0.0,1011.0,4,8.1,0,10.46,939000,0,652,652
2022-04-09,토,1821000,0,1816000,0,0,0,0,5000,0,0,16.7,5.6,20.6,12.7,59.0,20.9,24.66,11.4,0.3,0.0,1008.2,4,7.900000000000002,0,12.0,1816000,5000,653,653
2022-04-10,일,1956000,0,1949000,0,0,0,0,7000,0,0,17.8,5.2,21.9,15.0,69.8,22.7,25.83,11.3,5.4,0.0,1009.0,4,6.899999999999999,0,12.65,1949000,7000,654,654
2022-04-11,월,635000,0,635000,0,0,0,0,0,0,0,17.4,3.0,21.3,15.1,82.6,18.0,9.72,1.0,6.0,0.9,1006.3,4,6.200000000000001,1,12.26,635000,0,655,655
